id,name,lat,lon,type,source
node/2660076579,North Cockerington Hall,53.3900908,0.0672867,fortification,osm
node/2660077858,node/2660077858,53.2957464,-0.1200338,fortification,osm
node/2660077863,node/2660077863,53.3070454,-0.2619914,fortification,osm
node/2660077867,node/2660077867,53.310189,-0.2839732,fortification,osm
node/2660077871,node/2660077871,53.3237719,-0.3681954,fortification,osm
node/2660077874,node/2660077874,53.3274039,-0.4243698,fortification,osm
node/2660077878,node/2660077878,53.3481064,-0.302653,fortification,osm
node/2660077882,node/2660077882,53.3568064,-0.3255178,fortification,osm
node/2660077886,node/2660077886,53.3699089,-0.2531017,fortification,osm
node/2660077890,node/2660077890,53.3902297,-0.4979227,fortification,osm
node/2660077891,node/2660077891,53.3913183,-0.3997141,fortification,osm
node/2660077892,node/2660077892,53.3960942,-0.4941462,fortification,osm
node/2663545119,node/2663545119,53.2011823,-0.4106014,fortification,osm
node/2663577840,node/2663577840,53.2553719,-0.3836036,fortification,osm
node/2663599710,node/2663599710,53.1322311,-0.3259227,fortification,osm
node/2669098539,node/2669098539,53.2129511,-0.2411144,fortification,osm
node/2684426962,Beaudesert Castle,52.2931797,-1.772689,fortification,osm
node/2692611603,node/2692611603,53.1636964,0.0169912,fortification,osm
node/2692611608,node/2692611608,53.1759319,-0.1005125,fortification,osm
node/2692611612,node/2692611612,53.179565,-0.101748,fortification,osm
node/2692611615,node/2692611615,53.2068979,0.1120624,fortification,osm
node/2692611619,node/2692611619,53.2108682,0.0813594,fortification,osm
node/2692611627,node/2692611627,53.2324439,0.0106658,fortification,osm
node/2692611630,node/2692611630,53.2385849,-0.1080769,fortification,osm
node/2692611634,node/2692611634,53.2404421,-0.1089768,fortification,osm
node/2776565791,Pen Llystyn Roman Fort,52.9804844,-4.2642154,fortification,osm
node/2785278183,Roman hill fort,50.7298663,-3.9777153,fortification,osm
node/2818249891,Uley Bury,51.6885483,-2.3131421,fortification,osm
node/2819447644,Goltho Hall (archaeological site),53.2744781,-0.3286758,fortification,osm
node/2819447646,node/2819447646,53.303597,-0.4009968,fortification,osm
node/2844566712,Brean Down Fort,51.3281173,-3.0344457,fortification,osm
node/2844566724,Ancient Field Systems,51.3253183,-3.0265734,fortification,osm
node/2980863583,node/2980863583,52.9131176,-0.0689788,fortification,osm
node/2980863584,node/2980863584,52.9222722,-0.0098483,fortification,osm
node/2980863585,Estovening Hall,52.94297,-0.1682732,fortification,osm
node/2980863586,node/2980863586,52.9474291,-0.0227283,fortification,osm
node/2980863587,node/2980863587,52.9475323,-0.0255473,fortification,osm
node/2980893333,Bulby Hall,52.8291349,-0.4503277,fortification,osm
node/2980893336,Hambleton Moat,52.9474657,-0.368803,fortification,osm
node/2980893338,node/2980893338,52.8143071,-0.3576256,fortification,osm
node/2980893339,node/2980893339,52.8144116,-0.5178395,fortification,osm
node/2980893340,node/2980893340,52.8487557,-0.3492044,fortification,osm
node/2980893341,node/2980893341,52.8603755,-0.5208322,fortification,osm
node/2980893342,Aslaackby Castle,52.8612603,-0.3893978,fortification,osm
node/2980893345,node/2980893345,52.9227241,-0.3233653,fortification,osm
node/2980893346,node/2980893346,52.9534488,-0.3733833,fortification,osm
node/2980893347,node/2980893347,52.9571589,-0.3694958,fortification,osm
node/2980893350,node/2980893350,52.992179,-0.2898694,fortification,osm
node/2980893351,node/2980893351,53.0026182,-0.3061663,fortification,osm
node/2980893354,node/2980893354,53.1315189,-0.0946213,fortification,osm
node/2980893356,node/2980893356,53.3524426,-0.3782997,fortification,osm
node/2980893357,node/2980893357,53.4165375,-0.2945425,fortification,osm
node/2980893359,node/2980893359,53.4869211,-0.5329358,fortification,osm
node/3074122081,Bryn Castell Hillfort,52.7645293,-4.0011848,fortification,osm
node/3074732264,Craig y Dinas Hillfort,52.7871484,-4.0412466,fortification,osm
node/3109410988,Bloody Acre Hill Fort,51.6215393,-2.4499118,fortification,osm
node/3153973098,node/3153973098,53.1818538,-6.4827748,fortification,osm
node/3202263280,Caer Llugwy Roman Fort,53.0978385,-3.8739315,fortification,osm
node/3273865172,Roman Fort,53.2666075,-3.3754577,fortification,osm
node/3403733467,node/3403733467,53.2352262,-0.2659686,fortification,osm
node/3403733469,node/3403733469,53.2447898,-0.333277,fortification,osm
node/3403733470,node/3403733470,53.2767214,-0.2788841,fortification,osm
node/3403762482,node/3403762482,53.2707116,-0.7291812,fortification,osm
node/3403762483,node/3403762483,53.2878643,-0.5872398,fortification,osm
node/3403762484,node/3403762484,53.3157839,-0.1135398,fortification,osm
node/3403762485,node/3403762485,53.3180042,-0.7013,fortification,osm
node/3403762486,node/3403762486,53.3272112,-0.678403,fortification,osm
node/3403762488,node/3403762488,53.4214078,-0.4117134,fortification,osm
node/3406767530,The Bulwark (Civil War fort),52.355421,0.0436552,fortification,osm
node/3473269423,Roman Camp,52.9170543,-0.5349273,fortification,osm
node/3473269425,Sempringham Hall,52.8789849,-0.3582383,fortification,osm
node/3528492297,Castell Bach,52.2984929,-4.1441006,fortification,osm
node/3528492332,Castell-Mawr,52.2965245,-4.1461177,fortification,osm
node/3649631054,Bailey Hill,53.4302885,-1.600753,fortification,osm
node/3815790812,Goltho village (historic),53.2820941,-0.32737,fortification,osm
node/3816374614,Site of Bangor Castle,53.2276077,-4.1173991,fortification,osm
node/3900024115,Friskney Hall,53.0738926,0.180423,fortification,osm
node/3900024116,Moat House,53.0204927,0.1147618,fortification,osm
node/3934284201,node/3934284201,53.1379379,-0.397817,fortification,osm
node/3974366994,Norton Fitzwarren Roman Temporary Camp,51.0271813,-3.1687191,fortification,osm
node/3986902052,node/3986902052,53.3360569,-0.0739918,fortification,osm
node/4009569077,node/4009569077,53.2671053,0.1624591,fortification,osm
node/4018325881,Moel-y-Gaer Hillfort,53.2124104,-3.1836874,fortification,osm
node/4081682636,Pen-y-gaer,52.2288907,-3.9929252,fortification,osm
node/4081682637,Castell Flemish,52.2505045,-3.9729139,fortification,osm
node/4081920506,Gaer Fawr Hillfort,52.3283259,-3.9844502,fortification,osm
node/4167364057,Belbury Castle,50.7387571,-3.3111439,fortification,osm
node/4208029610,Blithewood Moat,52.9262723,-2.0153113,fortification,osm
node/4229082826,Sidbury Hill Fort,51.2530369,-1.6917653,fortification,osm
node/4253302568,Bryn Castell,53.2302194,-3.8211478,fortification,osm
node/4283809015,Castell-y-Gaer,51.8497391,-4.4064913,fortification,osm
node/4346997545,Tourner Bury,50.7937108,-0.9630693,fortification,osm
node/4349008494,Berry Ring Hill Fort,52.7880255,-2.1683568,fortification,osm
node/4692217406,Caer Engan Hillfort,53.048993,-4.2738714,fortification,osm
node/4722740748,Dinas Melin-y-wig Hillfort,53.0314424,-3.4192739,fortification,osm
node/4722975083,Mynydd Rhyd-Ddu Enclosure,53.0189235,-3.4102823,fortification,osm
node/4734593626,Fort James,50.8033425,-1.1210004,fortification,osm
node/4895638507,Conger Hill,51.9495786,-0.5298416,fortification,osm
node/4909646536,node/4909646536,52.510782,-3.3981335,fortification,osm
node/4962640867,Motte castrale,49.7793096,1.3346397,fortification,osm
node/5058067735,node/5058067735,50.6500007,-3.5227404,fortification,osm
node/5314990289,Elworthy Barrows,51.0952485,-3.3288789,fortification,osm
node/5426912766,Pen-y-Gaer hillfort,52.8545003,-4.491381,fortification,osm
node/5426925128,Nant-y-Castell contour fort,52.8541981,-4.4940937,fortification,osm
node/5642285159,Castle Hill (Time Team),50.8937228,-2.8257717,fortification,osm
node/5749652921,Castell Bach,52.1962442,-4.4010759,fortification,osm
node/5871512282,node/5871512282,52.0157683,-4.5586074,fortification,osm
node/5916310007,node/5916310007,51.132032,-1.0629602,fortification,osm
node/5916310008,node/5916310008,51.1669562,-1.0789834,fortification,osm
node/6005720280,Hill Fort at Felday,51.1916651,-0.4150296,fortification,osm
node/6015311901,Kemerton Camp Hillfort,52.0600727,-2.0611015,fortification,osm
node/6090142449,Higham Gobion Castle,51.9868756,-0.3913933,fortification,osm
node/6161076171,Watch Hill Castle,53.370295,-2.3809411,fortification,osm
node/6260101013,Caer Dane,50.3276541,-5.1238463,fortification,osm
node/6378672552,Onnen Deg Defended Settlement,52.0609281,-4.5786666,fortification,osm
node/6483801176,Hafod Camp,51.8726681,-4.5896261,fortification,osm
node/6495472209,Pen Gaer Promontary Fort,51.8861948,-4.6421432,fortification,osm
node/6495528739,Gelli Diogyn,51.8620645,-4.6172754,fortification,osm
node/6495873795,Lan Enclosure,51.8550393,-4.5918508,fortification,osm
node/6502270438,node/6502270438,51.9964207,-4.782317,fortification,osm
node/6532338781,Tre-Gynon Camp,51.9750025,-4.8367098,fortification,osm
node/6727621186,Gadlys,53.0973907,-4.2705514,fortification,osm
node/6762154086,Twyn y gaer Hill Fort,51.8916768,-3.0278789,fortification,osm
node/6786068643,Butte Henri IV,49.5972308,0.7669267,fortification,osm
node/6797440177,High Peak Camp,50.666335,-3.2701427,fortification,osm
node/6897119389,Penydarren Roman fort,51.7517844,-3.3778152,fortification,osm
node/6920056669,Broxtowe Roman fort,52.9808287,-1.2165064,fortification,osm
node/6925810792,Credenhill Camp,52.0976016,-2.8025059,fortification,osm
node/6935339099,Lake Farm Roman fort,50.7927564,-2.0007409,fortification,osm
node/7403855619,Brompton Roman fort,52.5332642,-3.1140662,fortification,osm
node/7455264985,"Bastion 5, Hilsea Lines",50.8328041,-1.0565838,fortification,osm
node/7564958787,The Earthworks,51.3685545,0.0081603,fortification,osm
node/7685818713,Caer Pwntan,52.1163023,-4.4965323,fortification,osm
node/7689115956,node/7689115956,50.8868229,0.2817222,fortification,osm
node/7689115957,WW2 Shelter,50.8918287,0.2805327,fortification,osm
node/7875070366,Camp Green,53.3335725,-1.6491416,fortification,osm
node/8124265471,node/8124265471,51.397877,-0.5259705,fortification,osm
node/8420409341,Banc Du Defended Enclosure,51.975825,-4.8010737,fortification,osm
node/8421757868,Carningli Hillfort Middle Enclosure,51.9989395,-4.8248366,fortification,osm
node/8421758095,Carningli Hillfort Upper Platform,52.0002807,-4.8228962,fortification,osm
node/8422545178,Carn Ffoi Hillfort,52.005453,-4.844785,fortification,osm
node/8485418413,Berry Mound Camp Iron Age Fort,52.3988906,-1.8613994,fortification,osm
node/8619146248,node/8619146248,51.3674962,-1.6112263,fortification,osm
node/8786482151,Brackenbury Ditches Hillfort,51.6517739,-2.3669768,fortification,osm
node/8883094445,Wain's Hill,51.4316483,-2.8774424,fortification,osm
node/8904764611,Roman Fortlet,53.2958946,-3.2246685,fortification,osm
node/8905672764,Moat,51.0837219,-0.4135368,fortification,osm
node/9070626292,Castle Hill,53.3881441,-1.225532,fortification,osm
node/9091494197,Castle Hill,53.4936966,-1.2706416,fortification,osm
node/9118789342,Castell Allt-goch,52.1315983,-4.0566037,fortification,osm
node/9293176985,Queenborough Castle,51.4162469,0.7486696,fortification,osm
node/9583869584,Roman city gate,53.2358419,-0.5423331,fortification,osm
node/9632106253,Camp du Castel,49.527255,-1.8829011,fortification,osm
node/9632237749,Eperon barré d'Octeville l'Avenel,49.5503967,-1.3814671,fortification,osm
node/9643167776,Motte Féodale dit la Butte du Diable,49.5536698,0.7213452,fortification,osm
node/9643167779,Butte Henri IV,49.5701383,0.734987,fortification,osm
node/9643167798,Mottes d'Etoutteville,49.6673327,0.7853293,fortification,osm
node/9643311558,Château de Bellencombre,49.7059519,1.2253565,fortification,osm
node/9643311560,Motte castrale du Petit-Besle,49.5786931,1.3404165,fortification,osm
node/9643311561,Fortification médiévale du Grand-Besle,49.5771478,1.3461631,fortification,osm
node/9643354437,Motte de Crétot,49.6553303,0.3496125,fortification,osm
node/9655529010,Top Castle,51.7388117,-4.6163114,fortification,osm
node/9759366459,Embury Beacon,50.9472175,-4.5398555,fortification,osm
node/9850238536,Coed-y-Gaer Hillfort,51.9087938,-3.1988445,fortification,osm
node/9871674047,Penstowe Castle,50.876953,-4.4988719,fortification,osm
node/9952295439,Tidbury Rings,51.1834172,-1.3393077,fortification,osm
node/9989177870,Ely Castle,52.3960729,0.2629723,fortification,osm
node/10036295782,Moat,50.9678547,-0.3322887,fortification,osm
node/10049894036,Bryngaer Nanttle,53.0590103,-4.2009502,fortification,osm
node/10069295857,Moat,50.9829009,-0.3327507,fortification,osm
node/10598510924,Motte de Belhof,50.8403914,2.3540225,fortification,osm
node/10702968104,Moat,50.9449804,-0.4016504,fortification,osm
node/10832535552,Malwood Castle Hillfort,50.90798,-1.6071573,fortification,osm
node/10840312626,Cainhoe Castle Hill,52.024146,-0.4016628,fortification,osm
node/10898940723,node/10898940723,52.3285971,-2.9287287,fortification,osm
node/10898968769,node/10898968769,52.3563116,-2.842456,fortification,osm
node/10898968771,node/10898968771,52.352874,-2.8396815,fortification,osm
node/11034213359,Tudor Artillery Battery,50.8187043,0.332801,fortification,osm
node/11181341159,Byrllysg Promontory Fort,52.7961346,-4.0839896,fortification,osm
node/11549689761,Pollshone Fort,52.6170661,-6.2224218,fortification,osm
node/11973870432,node/11973870432,51.5045231,-3.3547429,fortification,osm
node/12138817830,The Mount,52.4381509,1.4836612,fortification,osm
node/12157771878,Giant's Castle,49.9116716,-6.2853545,fortification,osm
node/12161634398,Castle Yard,52.3068616,1.5237307,fortification,osm
node/12162168284,Bury Hill Camp,51.5099931,-2.5023403,fortification,osm
node/12181084039,node/12181084039,51.0748592,1.1250992,fortification,osm
node/12181124606,Great Bricett moated site,52.1169205,0.973206,fortification,osm
node/12218768313,"Court-y-Gaer Hillfort, Felin-Fach",51.965053,-3.285311,fortification,osm
node/12250487302,Craig y Dorth Hillfort,51.775478,-2.7492821,fortification,osm
node/12250500069,node/12250500069,51.610105,-2.8326254,fortification,osm
node/12480715893,Ancien château des ducs de Luynes ou Chatellenie,49.9649039,1.9395961,fortification,osm
node/12635907747,Beckbury Camp,51.9679406,-1.9091944,fortification,osm
node/12759066301,Dingerein Castle,50.1999161,-4.9694501,fortification,osm
node/13100250020,Motte,51.0992847,-0.4622953,fortification,osm
node/13315347547,Motte castral,50.8257482,2.2371144,fortification,osm
node/13357744232,Littlehampton Redoubt,50.8011761,-0.54399,fortification,osm
node/13358805083,Strutt's Park Roman fort,52.9335353,-1.4823226,fortification,osm
node/13375059439,Littlehampton Battery (destroyed),50.8026524,-0.5417331,fortification,osm
node/13477813867,Tote Copse Castle (mound),50.8351335,-0.6908853,fortification,osm
node/13620835600,Dragon's Teeth,51.2382296,-0.2069574,fortification,osm
node/13717371262,Moat,50.957183,-0.2770511,fortification,osm
way/4725589,Hod Hill,50.8951101,-2.2048907,fortification,osm
way/8152985,Hambledon Hill,50.9135114,-2.2227444,fortification,osm
way/26901737,Gaer Fort,51.5737688,-3.026662,fortification,osm
way/30695765,Yarnbury Castle,51.1627488,-1.9507886,fortification,osm
way/31482520,Crickley Hill Camp,51.843385,-2.1077012,fortification,osm
way/31887148,Nottingham Camp,51.9547734,-2.0254602,fortification,osm
way/34905981,Clearbury Ring,51.0188626,-1.7839774,fortification,osm
way/35540703,Norbury Camp,51.8334825,-2.0155722,fortification,osm
way/36908189,Casterley Camp,51.281001,-1.8352626,fortification,osm
way/37575009,Meon Hill Multivallate Hillfort,52.1061427,-1.7434283,fortification,osm
way/37898126,Bishops Wood Hillfort,50.2984519,-5.0494482,fortification,osm
way/37898128,Penventinnie Round,50.2729546,-5.0975041,fortification,osm
way/37898129,Bosvisack Round,50.2745699,-5.1130666,fortification,osm
way/39176266,The Mount,51.9975535,-0.5048746,fortification,osm
way/39951440,Rainsborough Camp,52.0095712,-1.2348857,fortification,osm
way/41589970,Cholesbury Camp,51.7561457,-0.6539833,fortification,osm
way/45411244,Gaer Fawr,51.684934,-2.8094218,fortification,osm
way/48542257,Weatherby Castle,50.7654538,-2.2747903,fortification,osm
way/49190758,way/49190758,51.3895271,-2.7732347,fortification,osm
way/56004716,Chichester Castle,50.8397846,-0.7757288,fortification,osm
way/68153013,Le Tumulus,49.5051839,0.5803098,fortification,osm
way/76178772,Lower Camp,52.6446468,-2.8753859,fortification,osm
way/78493174,Holmbury Camp,51.1754901,-0.421252,fortification,osm
way/87236340,Hill fort,51.4682016,-3.246043,fortification,osm
way/90144574,Oliver Cromwell's Battery,51.0483049,-1.3466675,fortification,osm
way/94648050,Quarley Hill Fort,51.1797525,-1.6261796,fortification,osm
way/94819142,Bury Ditches,52.447384,-2.9911391,fortification,osm
way/103482643,The Mount,51.8933468,0.4080388,fortification,osm
way/103666693,Danebury Hill Fort,51.1374459,-1.5383967,fortification,osm
way/104716092,Cissbury Ring,50.8605199,-0.3832534,fortification,osm
way/112409014,St. Catherine's Hill Hillfort,51.0460202,-1.3108361,fortification,osm
way/124429837,Lower Lines,51.3953907,0.5415737,fortification,osm
way/125300582,Oliver's Castle,51.3812269,-2.0000092,fortification,osm
way/136433601,Castle an Dinas,50.4251268,-4.8938081,fortification,osm
way/138956963,John o'Gaunt's House,52.0883638,-0.0675386,fortification,osm
way/145203572,way/145203572,50.589483,-4.0605237,fortification,osm
way/145209389,Double Dykes,50.7179917,-1.7677503,fortification,osm
way/145859564,Bwrdd Arthur Hillfort,53.3112518,-4.1233706,fortification,osm
way/146411874,Maiden Castle,50.6947863,-2.4700492,fortification,osm
way/152664904,Vespasian's Camp,51.174792,-1.7917142,fortification,osm
way/155791758,Belsar's Hill,52.3122719,0.086144,fortification,osm
way/164573975,Castle Dore,50.3627,-4.6677969,fortification,osm
way/164574385,Bury Down Hillfort,50.4071701,-4.5509549,fortification,osm
way/169098720,Castle Hill,52.5952357,-0.7469058,fortification,osm
way/171061701,Caesar's Camp,51.2434953,-0.8044913,fortification,osm
way/178453534,Castle Hill,51.61928,-1.775424,fortification,osm
way/178550120,Allabury,50.5661275,-4.462017,fortification,osm
way/182348879,Honington Camp,52.9698971,-0.5807297,fortification,osm
way/186004250,Pen Dinas Hill Fort,52.4030777,-4.0823652,fortification,osm
way/188683032,way/188683032,50.808224,-2.8352835,fortification,osm
way/190696351,Folkingham Castle,52.8883181,-0.4044995,fortification,osm
way/193772324,Holne Chase Castle,50.532984,-3.8011594,fortification,osm
way/194925533,Buckenham Castle,52.4718976,1.0671034,fortification,osm
way/204120257,Cherbury Camp,51.6639907,-1.4601458,fortification,osm
way/204306025,White Sheet Castle,51.1103896,-2.2808712,fortification,osm
way/205061197,Mamucium,53.4751397,-2.2546343,fortification,osm
way/210945327,Bury Bank Hillfort,52.9206458,-2.1766065,fortification,osm
way/214280847,Maiden Castle,53.0707663,-2.7509745,fortification,osm
way/214450609,The Large Fort - Garn Goch,51.9018194,-3.9037707,fortification,osm
way/214450613,The Small Fort - Garn Goch,51.9013039,-3.9119263,fortification,osm
way/220458310,Castles,51.0119809,-3.3449554,fortification,osm
way/223680291,Hen Gaer,52.4402664,-4.0126736,fortification,osm
way/223681180,Castell Bwa-Drain,52.3980265,-3.8929249,fortification,osm
way/232190541,Warbstow Bury,50.6885018,-4.5477545,fortification,osm
way/232490930,Duffield Castle,52.9927375,-1.4899658,fortification,osm
way/236029256,Maes Knoll,51.3916184,-2.5761285,fortification,osm
way/236032082,"Oldberry Castle, Somerset",51.0430326,-3.5571066,fortification,osm
way/236033342,Bratton Castle,51.2636117,-2.1431492,fortification,osm
way/237273727,Cadbury Camp,51.4486002,-2.7870098,fortification,osm
way/246961946,Flower's Barrow,50.6247946,-2.1941248,fortification,osm
way/249646098,Castell Tomen-y-Mor,52.9298267,-3.9273205,fortification,osm
way/257156063,Richborough Fort,51.292968,1.3320315,fortification,osm
way/258538890,Shotwick Castle,53.2271577,-2.9760254,fortification,osm
way/265102338,Ham Hill Hillfort,50.9517088,-2.7451819,fortification,osm
way/270458821,Castell Odo,52.8231713,-4.6920683,fortification,osm
way/289242367,way/289242367,50.792478,-3.4491121,fortification,osm
way/303607040,Motte and Bailey,52.614406,-2.8543487,fortification,osm
way/307545294,Old Ox,53.072106,-1.0549765,fortification,osm
way/330870794,Nordy Bank,52.4586654,-2.6257775,fortification,osm
way/331560714,Gallants Bower Fort (ruin),50.3410889,-3.5695214,fortification,osm
way/347946619,Llanmelin Hill Fort,51.6291516,-2.7795115,fortification,osm
way/349613845,Segsbury or Letcombe Castle (iron age fort),51.5578739,-1.4459851,fortification,osm
way/351669886,Liddington Castle,51.5158645,-1.7003591,fortification,osm
way/351968333,Caer Bran,50.1046113,-5.6269798,fortification,osm
way/352055750,Fosbury Iron Age Hill Fort,51.3065652,-1.542885,fortification,osm
way/360770681,Anstiebury (Hill Fort),51.1836008,-0.3511168,fortification,osm
way/362396267,Moat,53.1706899,-2.8502417,fortification,osm
way/367391326,Coed y Bwnydd Hill Fort,51.7565966,-2.9200788,fortification,osm
way/373826796,Chennelsbrook Castle,51.0860902,-0.3046049,fortification,osm
way/376426832,Wem Castle Motte,52.8546546,-2.7265014,fortification,osm
way/378019259,Pilsbury Castle,53.1716376,-1.8309675,fortification,osm
way/389737085,Domen Fawr,52.6100743,-3.6393473,fortification,osm
way/391380696,Pen-y-Castell,52.4455205,-3.9296587,fortification,osm
way/391385772,Camp,52.4291605,-3.9444611,fortification,osm
way/391525559,Pen y Ffrwd-Llwyd,52.3019346,-3.8946686,fortification,osm
way/391932654,Y Gaer Roman Fort,51.9417438,-3.470808,fortification,osm
way/407932836,Caer Penrhôs,52.3051442,-4.1248954,fortification,osm
way/408198696,Hen Domen,52.5744316,-3.1615402,fortification,osm
way/408230386,way/408230386,52.6450736,-3.0352914,fortification,osm
way/415343450,Leicester Castle Motte,52.6317105,-1.1407123,fortification,osm
way/421057503,Moat,52.8574574,-1.9893556,fortification,osm
