id,name,lat,lon,type,source
node/4336147282,node/4336147282,50.5070493,-4.439898,tumulus,osm
node/4346997545,Tourner Bury,50.7937108,-0.9630693,fortification,osm
node/4349008494,Berry Ring Hill Fort,52.7880255,-2.1683568,fortification,osm
node/4363588372,node/4363588372,50.516018,-4.4627657,tumulus,osm
node/4365477360,node/4365477360,50.5197671,-4.4717785,megalith,osm
node/4374608916,Tumulus,51.2548505,-0.7709884,tumulus,osm
node/4379111843,node/4379111843,51.5440819,-1.5284684,tumulus,osm
node/4379111854,node/4379111854,51.5436095,-1.5299532,tumulus,osm
node/4388055542,Tumulus,53.1243919,-3.5425506,tumulus,osm
node/4392744733,Tumulus,53.1293608,-3.5351719,tumulus,osm
node/4392744735,Tumulus,53.1295137,-3.5331978,tumulus,osm
node/4392753925,Tumulus,53.1324115,-3.5788681,tumulus,osm
node/4392753945,Tumulus,53.1348011,-3.5871521,tumulus,osm
node/4404642103,Standing Stone (Menhir),53.2945591,-4.1505685,megalith,osm
node/4408643507,node/4408643507,51.1732905,-3.8610032,tumulus,osm
node/4408643508,node/4408643508,51.1744313,-3.8598857,tumulus,osm
node/4408643509,node/4408643509,51.1754206,-3.8716643,tumulus,osm
node/4408643510,node/4408643510,51.1755437,-3.865473,tumulus,osm
node/4408643511,node/4408643511,51.1755863,-3.8689386,tumulus,osm
node/4408643512,node/4408643512,51.1756052,-3.8676399,tumulus,osm
node/4408643513,node/4408643513,51.1756194,-3.8629285,tumulus,osm
node/4408643514,node/4408643514,51.1756715,-3.861056,tumulus,osm
node/4408643517,node/4408643517,51.1777779,-3.8704185,tumulus,osm
node/4408643518,Tumulus,51.1568813,-3.7102968,tumulus,osm
node/4408643520,node/4408643520,51.1727836,-3.5632085,tumulus,osm
node/4408643522,node/4408643522,51.1738909,-3.5632156,tumulus,osm
node/4408647449,Tumulus,51.2284864,-3.761164,tumulus,osm
node/4408658660,node/4408658660,51.0968917,-3.6055308,tumulus,osm
node/4408658662,node/4408658662,51.0971071,-3.6071834,tumulus,osm
node/4469605336,Great Barrow,52.7443109,0.7446059,tumulus,osm
node/4491178193,node/4491178193,51.1063062,-1.3613485,tumulus,osm
node/4523928782,Tumulus,53.2821659,-4.2379799,tumulus,osm
node/4523928783,Tumulus,53.2818772,-4.2369553,tumulus,osm
node/4675203899,node/4675203899,51.1239122,-1.3733479,tumulus,osm
node/4679871881,Tumulus,53.2740139,-3.3636703,tumulus,osm
node/4679914138,Tumulus,53.2908856,-3.3385005,tumulus,osm
node/4680319487,Coed-yr-escob Round Barrow,53.3190481,-3.3977266,tumulus,osm
node/4680320651,Tumulus,53.3218711,-3.3959218,tumulus,osm
node/4680320675,Ty-Uchaf Barrow,53.3174561,-3.3845347,tumulus,osm
node/4680339579,Tumulus,53.2936636,-3.3680738,tumulus,osm
node/4680789413,Tumulus,53.2744486,-3.3133216,tumulus,osm
node/4680789433,Tumulus,53.2713182,-3.3229346,tumulus,osm
node/4680789434,node/4680789434,53.2771339,-3.3258975,tumulus,osm
node/4680789437,Tumulus,53.2655076,-3.3179092,tumulus,osm
node/4680789457,Tumulus,53.2668374,-3.314122,tumulus,osm
node/4680789617,Bryn Digrif Barrow I,53.298934,-3.313029,tumulus,osm
node/4692217406,Caer Engan Hillfort,53.048993,-4.2738714,fortification,osm
node/4718227714,node/4718227714,53.1889925,-4.3026129,cairn,osm
node/4722740748,Dinas Melin-y-wig Hillfort,53.0314424,-3.4192739,fortification,osm
node/4722975083,Mynydd Rhyd-Ddu Enclosure,53.0189235,-3.4102823,fortification,osm
node/4731340706,node/4731340706,51.1524136,1.2749783,tumulus,osm
node/4734593626,Fort James,50.8033425,-1.1210004,fortification,osm
node/4793205303,node/4793205303,51.4093397,-1.9334485,tumulus,osm
node/4793205306,node/4793205306,51.4085251,-1.9391451,tumulus,osm
node/4793205307,node/4793205307,51.4080496,-1.9403734,tumulus,osm
node/4793205308,node/4793205308,51.4076225,-1.9413334,tumulus,osm
node/4793207454,node/4793207454,51.4198205,-1.77982,tumulus,osm
node/4793207455,node/4793207455,51.4207839,-1.7642525,tumulus,osm
node/4793207456,node/4793207456,51.4242561,-1.8149748,megalith,osm
node/4793243255,node/4793243255,51.4021447,-1.964491,tumulus,osm
node/4793243256,node/4793243256,51.4032022,-1.9633967,tumulus,osm
node/4793243257,node/4793243257,51.4036975,-1.9546205,tumulus,osm
node/4793243258,node/4793243258,51.4042731,-1.9518739,tumulus,osm
node/4793243259,node/4793243259,51.3998422,-1.9525391,tumulus,osm
node/4793243260,node/4793243260,51.3994539,-1.949535,tumulus,osm
node/4793243261,node/4793243261,51.3993468,-1.9477755,tumulus,osm
node/4793243262,node/4793243262,51.3997083,-1.9467884,tumulus,osm
node/4793243263,node/4793243263,51.3937105,-1.9458872,tumulus,osm
node/4793243264,node/4793243264,51.4071241,-1.9453722,tumulus,osm
node/4793243265,node/4793243265,51.4055179,-1.9297296,tumulus,osm
node/4793243266,node/4793243266,51.4052904,-1.9270259,tumulus,osm
node/4793243267,node/4793243267,51.4057589,-1.9247299,tumulus,osm
node/4793243268,node/4793243268,51.4083154,-1.9232279,tumulus,osm
node/4793243269,node/4793243269,51.406214,-1.9182712,tumulus,osm
node/4793243270,node/4793243270,51.4106442,-1.9176918,tumulus,osm
node/4793243272,node/4793243272,51.406669,-1.9170052,tumulus,osm
node/4793243273,node/4793243273,51.411067,-1.9048791,tumulus,osm
node/4793243274,node/4793243274,51.4145655,-1.9160825,tumulus,osm
node/4793243275,node/4793243275,51.4145789,-1.899603,tumulus,osm
node/4793243276,node/4793243276,51.4211778,-1.8761551,tumulus,osm
node/4793243277,node/4793243277,51.4224473,-1.8814498,tumulus,osm
node/4793243278,node/4793243278,51.4216177,-1.8849903,tumulus,osm
node/4793243280,node/4793243280,51.4201257,-1.908052,tumulus,osm
node/4793243282,node/4793243282,51.4219138,-1.8971676,tumulus,osm
node/4793243284,node/4793243284,51.4227149,-1.9032025,tumulus,osm
node/4793315282,node/4793315282,51.4213016,-1.8746124,tumulus,osm
node/4793315309,node/4793315309,51.4275439,-1.9213302,tumulus,osm
node/4793315316,node/4793315316,51.4253781,-1.9049392,tumulus,osm
node/4793315370,node/4793315370,51.4235284,-1.9116277,tumulus,osm
node/4793315371,node/4793315371,51.4246188,-1.9179363,tumulus,osm
node/4793357583,node/4793357583,51.4239116,-1.9283968,tumulus,osm
node/4793357584,node/4793357584,51.4232895,-1.9463461,tumulus,osm
node/4793357587,node/4793357587,51.4236976,-1.9419365,tumulus,osm
node/4793357588,node/4793357588,51.4229282,-1.9376236,tumulus,osm
node/4793357590,node/4793357590,51.4227007,-1.9341742,tumulus,osm
node/4793357597,node/4793357597,51.4232878,-1.9448575,tumulus,osm
node/4793357873,node/4793357873,51.4223144,-1.9235116,tumulus,osm
node/4793357918,node/4793357918,51.4177815,-1.9249224,tumulus,osm
node/4793357919,node/4793357919,51.4177782,-1.9225299,tumulus,osm
node/4793357945,node/4793357945,51.390133,-1.8639379,tumulus,osm
node/4793357986,node/4793357986,51.3856388,-1.8609097,tumulus,osm
node/4793357988,node/4793357988,51.3874282,-1.8542283,tumulus,osm
node/4793358014,node/4793358014,51.3719041,-1.8584689,tumulus,osm
node/4793358016,node/4793358016,51.3872725,-1.8818578,tumulus,osm
node/4793358113,node/4793358113,51.3799807,-1.8689018,tumulus,osm
node/4793358114,node/4793358114,51.3903406,-1.8733543,tumulus,osm
node/4793358115,node/4793358115,51.3908695,-1.8706828,tumulus,osm
node/4793358116,node/4793358116,51.3737677,-1.8473172,tumulus,osm
node/4793358118,node/4793358118,51.3740657,-1.8495756,tumulus,osm
node/4794217985,node/4794217985,51.3948356,-1.6916209,tumulus,osm
node/4794217986,node/4794217986,51.3918565,-1.6933268,tumulus,osm
node/4862255877,Stonetor Hill Cairn Circle,50.6522716,-3.9082226,megalith,osm
node/4866233236,Fernworthy Circle,50.6411577,-3.9037878,megalith,osm
node/4878614465,Tumulus,50.7207214,-3.9630041,tumulus,osm
node/4895638507,Conger Hill,51.9495786,-0.5298416,fortification,osm
node/4909646536,node/4909646536,52.510782,-3.3981335,fortification,osm
node/4962640867,Motte castrale,49.7793096,1.3346397,fortification,osm
node/4992423641,Triscombe Stone,51.1165487,-3.1962496,megalith,osm
node/5042854751,Carreg Samson,51.9583314,-5.1329629,megalith,osm
node/5058067735,node/5058067735,50.6500007,-3.5227404,fortification,osm
node/5120502898,node/5120502898,50.5543528,-4.1991203,megalith,osm
node/5125046590,Pixies Cross,50.5434415,-4.1163634,megalith,osm
node/5125420305,node/5125420305,52.9132804,-3.5842242,tumulus,osm
node/5134103389,Moel Tŷ Uchaf Stone Circle,52.9236533,-3.4054615,megalith,osm
node/5241047059,node/5241047059,50.6017476,-3.8708904,tumulus,osm
node/5306061461,node/5306061461,52.5854021,1.2076859,tumulus,osm
node/5314990289,Elworthy Barrows,51.0952485,-3.3288789,fortification,osm
node/5339592701,Mulfra Quoit,50.1633334,-5.5693207,megalith,osm
node/5358888648,Carreg Wen,52.482268,-3.7254648,megalith,osm
node/5426912766,Pen-y-Gaer hillfort,52.8545003,-4.491381,fortification,osm
node/5426925128,Nant-y-Castell contour fort,52.8541981,-4.4940937,fortification,osm
node/5441084340,Castle Hill,50.7990457,-2.5772059,tumulus,osm
node/5477252597,Brynabella Mound,53.2839173,-3.3064628,tumulus,osm
node/5478660378,node/5478660378,53.3100307,-3.3696313,tumulus,osm
node/5478664601,Axton Tumulus IV,53.3122319,-3.3460251,tumulus,osm
node/5478701693,Kelston Farm Mound,53.330164,-3.3487854,tumulus,osm
node/5478701716,Coetia Pen Garnedd Mound,53.3300685,-3.3516877,tumulus,osm
node/5478781632,Coed-y-bryn Mound,53.3017549,-3.3068828,tumulus,osm
node/5478933693,node/5478933693,53.3191489,-3.389111,tumulus,osm
node/5642285159,Castle Hill (Time Team),50.8937228,-2.8257717,fortification,osm
node/5685830424,node/5685830424,52.5454208,-3.7226809,tumulus,osm
node/5713771564,node/5713771564,53.1005621,-3.5263506,cairn,osm
node/5713771584,Boncyn Arian Ring Cairn - Brenig 44,53.1022582,-3.5199635,tumulus,osm
node/5713772081,"Kerb Cairn ""Brenig 46""",53.0996858,-3.5163401,tumulus,osm
node/5745481722,node/5745481722,53.2553672,-1.5931013,megalith,osm
node/5749652921,Castell Bach,52.1962442,-4.4010759,fortification,osm
node/5763409651,Mersea Mount,51.7911217,0.9314015,tumulus,osm
node/5788184036,node/5788184036,53.0981827,-3.5319122,tumulus,osm
node/5807414274,Croham Hurst round barrow,51.3522405,-0.0800747,tumulus,osm
node/5863284102,node/5863284102,51.1356815,-1.068612,tumulus,osm
node/5863284103,node/5863284103,51.1315816,-1.0734783,tumulus,osm
node/5868897976,Maen Hir Tregwehelydd,53.3195163,-4.4926223,megalith,osm
node/5871512282,node/5871512282,52.0157683,-4.5586074,fortification,osm
node/5874258556,node/5874258556,50.4298677,-4.777487,tumulus,osm
node/5882965966,node/5882965966,53.3284721,-0.1105377,tumulus,osm
node/5903804104,node/5903804104,50.9771034,-0.983049,tumulus,osm
node/5903804116,node/5903804116,50.9491103,-0.9826226,tumulus,osm
node/5908295909,node/5908295909,51.1107392,-0.8955015,tumulus,osm
node/5916310007,node/5916310007,51.132032,-1.0629602,fortification,osm
node/5916310008,node/5916310008,51.1669562,-1.0789834,fortification,osm
node/6001283366,node/6001283366,51.6142816,-2.7947414,tumulus,osm
node/6005720280,Hill Fort at Felday,51.1916651,-0.4150296,fortification,osm
node/6015311901,Kemerton Camp Hillfort,52.0600727,-2.0611015,fortification,osm
node/6046284650,node/6046284650,51.1368928,-0.8478835,tumulus,osm
node/6046284900,node/6046284900,51.1198369,-0.8775345,tumulus,osm
node/6046284902,node/6046284902,51.1203457,-0.8762639,tumulus,osm
node/6046284904,node/6046284904,51.1164625,-0.8802164,tumulus,osm
node/6063658368,Pen Feidr Coedan,51.9978803,-4.7705704,megalith,osm
node/6088497171,Meacombe burial chamber,50.6676301,-3.805689,megalith,osm
node/6090142449,Higham Gobion Castle,51.9868756,-0.3913933,fortification,osm
node/6094023524,South Regis Common Round Barrow,51.1462088,-3.8427,tumulus,osm
node/6147152156,The Long Stone,52.1893252,-6.3677473,megalith,osm
node/6161076171,Watch Hill Castle,53.370295,-2.3809411,fortification,osm
node/6166768001,St. Vauk's Stone,52.1743472,-6.3608841,megalith,osm
node/6185665852,Maen Hir Tŷ Mawr,53.2967529,-4.6214217,megalith,osm
node/6218565028,Long Barrow,53.3214614,-0.0578392,megalith,osm
node/6245758411,node/6245758411,53.2329272,-1.931824,tumulus,osm
node/6260101013,Caer Dane,50.3276541,-5.1238463,fortification,osm
node/6353968048,node/6353968048,52.5098648,-2.8795715,tumulus,osm
node/6354539657,node/6354539657,53.1323395,-1.7391376,tumulus,osm
node/6378672552,Onnen Deg Defended Settlement,52.0609281,-4.5786666,fortification,osm
node/6401828960,node/6401828960,52.411843,0.8834385,tumulus,osm
node/6401828975,node/6401828975,52.4117064,0.8814691,tumulus,osm
node/6465606538,Gwâl y Filiast Burial Chamber,51.8992492,-4.6604503,megalith,osm
node/6483801176,Hafod Camp,51.8726681,-4.5896261,fortification,osm
node/6495472209,Pen Gaer Promontary Fort,51.8861948,-4.6421432,fortification,osm
node/6495499507,node/6495499507,51.8757735,-4.6224716,tumulus,osm
node/6495528739,Gelli Diogyn,51.8620645,-4.6172754,fortification,osm
node/6495873795,Lan Enclosure,51.8550393,-4.5918508,fortification,osm
node/6502270438,node/6502270438,51.9964207,-4.782317,fortification,osm
node/6502281925,Carn Ingli Round Barrows,52.0069556,-4.8214297,tumulus,osm
node/6532321432,Trefach Standing Stone,51.9800893,-4.8203991,megalith,osm
node/6532338781,Tre-Gynon Camp,51.9750025,-4.8367098,fortification,osm
node/6532340164,Banc Du Standing Stone,51.9745547,-4.8236337,megalith,osm
node/6537367538,Parc Maenhir,51.9830271,-4.9032884,megalith,osm
node/6537400791,Trellwyn Fawr Standing Stone,51.984668,-4.9119114,megalith,osm
node/6537412713,Parc-y-Meirw,51.9855146,-4.9155963,megalith,osm
node/6581997396,Pixie's Mound,51.2039289,-3.1335782,tumulus,osm
node/6582788027,node/6582788027,51.249191,-1.0635918,tumulus,osm
node/6591984316,Long Burrow,51.2509678,-1.1251729,tumulus,osm
node/6689894173,Chestnuts Long Barrow,51.307624,0.3695878,megalith,osm
node/6689906414,Addington Long Barrow,51.3070062,0.3707749,megalith,osm
node/6727549323,node/6727549323,53.0999695,-4.2524559,megalith,osm
node/6727621186,Gadlys,53.0973907,-4.2705514,fortification,osm
node/6762154086,Twyn y gaer Hill Fort,51.8916768,-3.0278789,fortification,osm
node/6786068643,Butte Henri IV,49.5972308,0.7669267,fortification,osm
node/6797440177,High Peak Camp,50.666335,-3.2701427,fortification,osm
node/6897119389,Penydarren Roman fort,51.7517844,-3.3778152,fortification,osm
node/6920056669,Broxtowe Roman fort,52.9808287,-1.2165064,fortification,osm
node/6925810792,Credenhill Camp,52.0976016,-2.8025059,fortification,osm
node/6935339099,Lake Farm Roman fort,50.7927564,-2.0007409,fortification,osm
node/6989621231,node/6989621231,51.0826982,-0.8607551,tumulus,osm
node/6989621233,node/6989621233,51.082241,-0.8632728,tumulus,osm
node/6989621234,node/6989621234,51.0794773,-0.8717108,tumulus,osm
node/6989621235,node/6989621235,51.079776,-0.8733413,tumulus,osm
node/6989621246,node/6989621246,51.0797607,-0.8515705,tumulus,osm
node/6989621247,node/6989621247,51.075878,-0.8590772,tumulus,osm
node/6989621248,node/6989621248,51.075689,-0.8609717,tumulus,osm
node/6989621249,node/6989621249,51.1030212,-0.8699975,tumulus,osm
node/6989621250,node/6989621250,51.1028191,-0.8689032,tumulus,osm
node/6989621251,node/6989621251,51.130864,-0.8536538,tumulus,osm
node/6989621266,node/6989621266,51.1339771,-0.8905773,tumulus,osm
node/7023825293,node/7023825293,52.290568,-4.0282315,cairn,osm
node/7083146044,node/7083146044,51.1170147,-0.8853239,tumulus,osm
node/7089847741,Maen Cleddau,53.0937545,-3.5022829,megalith,osm
node/7089869159,Round cairn Brenig 47,53.109987,-3.5114976,tumulus,osm
node/7089880278,Tir Mostyn Kerb Cairn 1,53.115522,-3.5060358,tumulus,osm
node/7089912946,Cairn - Brenig 14,53.0924598,-3.5201421,tumulus,osm
node/7091670505,Twt-yr-hill Barrows,53.1116454,-3.479014,tumulus,osm
node/7091763381,Capel Hiraddug Ring Cairn,53.0801493,-3.4402372,tumulus,osm
node/7091789476,Bryn Beddau Stone Circle,53.0666441,-3.41771,megalith,osm
node/7091798768,Capel Hiraddug III Stone Circle,53.0789158,-3.445334,tumulus,osm
node/7096073279,node/7096073279,51.1209234,-0.8753086,tumulus,osm
node/7108210170,Maen Huail,53.114377,-3.3107421,megalith,osm
node/7216083157,Tumuli,50.9825874,-0.9844327,tumulus,osm
node/7233501327,node/7233501327,53.2463908,-6.474626,megalith,osm
node/7233501328,node/7233501328,53.2467849,-6.4775836,megalith,osm
node/7252924378,Carn Wen - The Druid's circle,52.2840872,-3.4866657,megalith,osm
node/7297164912,Roundhill Barrow,52.1814424,-0.3212472,megalith,osm
node/7352248995,Tolvan Holed Stone,50.10509,-5.2091238,megalith,osm
node/7352249030,Mawgan in Meneage,50.0795947,-5.2061554,megalith,osm
node/7395444148,Knapp Down Standing Stone,51.2040818,-4.0024161,megalith,osm
node/7403855619,Brompton Roman fort,52.5332642,-3.1140662,fortification,osm
node/7455264985,"Bastion 5, Hilsea Lines",50.8328041,-1.0565838,fortification,osm
node/7470378026,Giant's Quoits,50.052613,-5.0679374,megalith,osm
node/7489062615,Rhos Goch Round Barrow,51.9756882,-4.6258072,tumulus,osm
node/7529718002,node/7529718002,52.0541507,-4.3012199,megalith,osm
node/7530217208,Blackquarries Hill Long Barrow,51.6374624,-2.3262657,megalith,osm
node/7564958787,The Earthworks,51.3685545,0.0081603,fortification,osm
node/7575056007,Crug Du,52.1280254,-4.3670295,tumulus,osm
node/7575097403,Crug Bach,52.1239869,-4.3742911,tumulus,osm
node/7657984519,node/7657984519,50.1924631,2.1790052,megalith,osm
node/7685818713,Caer Pwntan,52.1163023,-4.4965323,fortification,osm
node/7689115956,node/7689115956,50.8868229,0.2817222,fortification,osm
node/7689115957,WW2 Shelter,50.8918287,0.2805327,fortification,osm
node/7716066391,Barrow,51.3801099,-1.3467148,tumulus,osm
node/7768297108,node/7768297108,52.0989851,-4.6995901,tumulus,osm
node/7795379642,Rillaton Cist,50.5210619,-4.4555663,megalith,osm
node/7822802992,node/7822802992,50.7579838,-3.204403,tumulus,osm
node/7822802993,node/7822802993,50.7587824,-3.2059634,tumulus,osm
node/7822802994,node/7822802994,50.7588568,-3.2093839,tumulus,osm
node/7826395297,node/7826395297,50.0666594,-5.1039715,tumulus,osm
node/7828873587,The Druid Stone,53.0966635,-1.1357868,megalith,osm
node/7875070366,Camp Green,53.3335725,-1.6491416,fortification,osm
node/8039453999,node/8039453999,53.0539729,-1.1631078,megalith,osm
node/8072987910,node/8072987910,50.77862,-2.007203,tumulus,osm
node/8124265471,node/8124265471,51.397877,-0.5259705,fortification,osm
node/8199478535,node/8199478535,50.9446106,-0.9822906,tumulus,osm
node/8199478536,node/8199478536,50.9336796,-0.9940781,tumulus,osm
node/8217956775,Obadiah’s Barrow,49.8956837,-6.3348458,tumulus,osm
node/8280549602,Long Tom Standing Stone,51.4404246,-1.7944623,megalith,osm
node/8289562754,node/8289562754,53.2326332,-1.8302362,tumulus,osm
node/8289562757,node/8289562757,53.2194927,-1.8383418,tumulus,osm
node/8289562776,Cronkston Low Bowl Barrow,53.1937637,-1.8265575,tumulus,osm
node/8330726622,Tumulus,50.926422,-1.7137626,tumulus,osm
node/8341395181,node/8341395181,50.7550853,-2.2010584,tumulus,osm
node/8341395182,node/8341395182,50.7572663,-2.2241358,tumulus,osm
node/8358152754,Tumulus,53.2589462,-3.3685217,tumulus,osm
node/8358152755,Tumulus,53.2580439,-3.3685069,tumulus,osm
node/8358152756,Tumulus,53.2577189,-3.3674192,tumulus,osm
node/8358235816,Tumulus,53.220392,-3.3225741,tumulus,osm
node/8358281893,Tumulus,53.220584,-3.3207241,tumulus,osm
